time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tas[unit="K"]
1950-01-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,266.44073
1950-01-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.12482
1950-01-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.224
1950-01-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.8438
1950-01-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.37122
1950-01-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,268.12598
1950-01-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.0661
1950-02-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.67404
1950-02-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.51996
1950-02-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,270.83392
1950-02-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,271.7093
1950-02-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,268.34607
1950-02-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.63507
1950-02-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.9511
1950-02-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.8167
1950-02-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.75732
1950-02-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.35187
1950-02-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.49258
1950-02-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.37546
1950-02-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,272.98587
1950-02-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.0669
1950-02-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.48383
1950-02-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.78387
1950-02-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.6669
1950-02-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.944
1950-02-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.03293
1950-02-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.29956
1950-02-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.49957
1950-02-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.37933
1950-02-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.43958
1950-02-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,275.80167
1950-02-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.61542
1950-02-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.84827
1950-02-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.74698
1950-02-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.37177
1950-02-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.50577
1950-02-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.47757
1950-03-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.84424
1950-03-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.03043
1950-03-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.9972
1950-03-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.28894
1950-03-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.46576
1950-03-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.80756
1950-03-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.8462
1950-03-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.28424
1950-03-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.25702
1950-03-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.08466
1950-03-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.4436
1950-03-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,273.27936
1950-03-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,274.97882
1950-03-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.7111
1950-03-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.30133
1950-03-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.22046
1950-03-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.5164
1950-03-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.47626
1950-03-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.8278
1950-03-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.52924
1950-03-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.41278
1950-03-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,276.61652
1950-03-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.89493
1950-03-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.34528
1950-03-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.03467
1950-03-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.54266
1950-03-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.84607
1950-03-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,282.05615
1950-03-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.93738
1950-03-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.2488
1950-04-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.42648
1950-04-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.74072
1950-04-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.3247
1950-04-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.5783
1950-04-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.98877
1950-04-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.2102
1950-04-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.79648
1950-04-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.00162
1950-04-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.40222
1950-04-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,277.09802
1950-04-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.0478
1950-04-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.19885
1950-04-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,278.04547
1950-04-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.9394
1950-04-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.8272
1950-04-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.5061
1950-04-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,283.12866
1950-04-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.27423
1950-04-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,279.97717
1950-04-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,280.05243
1950-04-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,281.5216
1950-04-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.255
1950-04-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.87262
1950-04-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.6979
1950-04-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.37213
1950-04-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.12576
1950-04-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.76474
1950-04-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.8148
1950-04-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.53754
1950-04-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.45477
1950-05-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.46042
1950-05-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.7022
1950-05-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.48145
1950-05-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.54117
1950-05-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.91776
1950-05-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.9502
1950-05-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.62592
1950-05-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.76788
1950-05-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.9311
1950-05-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.14752
1950-05-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.97693
1950-05-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.70953
1950-05-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.13385
1950-05-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,286.8801
1950-05-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.8914
1950-05-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.06686
1950-05-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,284.7308
1950-05-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.56226
1950-05-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.0502
1950-05-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.11972
1950-05-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.99255
1950-05-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.00525
1950-05-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.59442
1950-05-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.42877
1950-05-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.34726
1950-05-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.57208
1950-05-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.07593
1950-05-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.88147
1950-05-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.7116
1950-05-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.87112
1950-06-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.63837
1950-06-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.64392
1950-06-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.12384
1950-06-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.29706
1950-06-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.7596
1950-06-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.8963
1950-06-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.23206
1950-06-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.43085
1950-06-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.41367
1950-06-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.89206
1950-06-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.96698
1950-06-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.8207
1950-06-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.17792
1950-06-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.89746
1950-06-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.07745
1950-06-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.41516
1950-06-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.1034
1950-06-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.25494
1950-06-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.5854
1950-06-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.05035
1950-06-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.93097
1950-06-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.59216
1950-06-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.00034
1950-06-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.8058
1950-06-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.01633
1950-06-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.09003
1950-06-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.7374
1950-06-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.28644
1950-06-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.34277
1950-06-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.51715
1950-07-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.56448
1950-07-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.73596
1950-07-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.17175
1950-07-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.32758
1950-07-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.031
1950-07-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.52307
1950-07-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.02094
1950-07-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.75208
1950-07-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.0921
1950-07-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.25085
1950-07-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.82562
1950-07-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.04614
1950-07-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.61343
1950-07-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.43222
1950-07-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.84058
1950-07-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.7421
1950-07-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.4588
1950-07-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.4753
1950-07-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.81622
1950-07-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.1972
1950-07-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.812
1950-07-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.95944
1950-07-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.05127
1950-07-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.3722
1950-07-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.86127
1950-07-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.5913
1950-07-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.17316
1950-07-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.92383
1950-07-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.61026
1950-07-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.4541
1950-08-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.95807
1950-08-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.91644
1950-08-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.56787
1950-08-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.71744
1950-08-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.89578
1950-08-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.20566
1950-08-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,300.6937
1950-08-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.18222
1950-08-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.05103
1950-08-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,301.22107
1950-08-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.17706
1950-08-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.99963
1950-08-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.39258
1950-08-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,300.428
1950-08-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.19818
1950-08-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.94083
1950-08-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.09744
1950-08-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.85757
1950-08-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.14035
1950-08-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.69696
1950-08-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.237
1950-08-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.15436
1950-08-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.18677
1950-08-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.8883
1950-08-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.67224
1950-08-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.10385
1950-08-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.06744
1950-08-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.50885
1950-08-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.45175
1950-08-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.35077
1950-09-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.38763
1950-09-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.86682
1950-09-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,298.22583
1950-09-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.87048
1950-09-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.2859
1950-09-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,297.7182
1950-09-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,299.60074
1950-09-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.51758
1950-09-09T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.7464
1950-09-10T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.4737
1950-09-11T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,296.12585
1950-09-12T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,295.19257
1950-09-13T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.12622
1950-09-14T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.3434
1950-09-15T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.8548
1950-09-16T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.65985
1950-09-17T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.0146
1950-09-18T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.33008
1950-09-19T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.53732
1950-09-20T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.0299
1950-09-21T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.59827
1950-09-22T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.25067
1950-09-23T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.27655
1950-09-24T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.34222
1950-09-25T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.36975
1950-09-26T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.34293
1950-09-27T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,293.7155
1950-09-28T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,294.02292
1950-09-29T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.91016
1950-09-30T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.04126
1950-10-01T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,292.21198
1950-10-02T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,289.87122
1950-10-03T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,291.451
1950-10-04T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.8073
1950-10-05T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,285.6458
1950-10-06T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,287.1658
1950-10-07T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,288.96704
1950-10-08T12:00:00Z,GridPointRequestedAt[41.884N_87.632W],41.875,-87.625,290.90018
